Date	Open	High	Low	Close	Adj Close	Volume
2022-01-21	287.239990234375	288.04998779296875	283.1700134277344	284.0299987792969	268.57977294921875	217700
2022-01-24	282.1300048828125	285.3999938964844	273.5	284.1099853515625	268.65533447265625	319700
2022-01-25	281.6000061035156	287.260009765625	274.7699890136719	285.2900085449219	269.7712097167969	221000
2022-01-26	286.05999755859375	290.32000732421875	278.8999938964844	281.760009765625	266.4332275390625	277000
2022-01-27	284.0199890136719	289.92999267578125	276.6700134277344	277.94000244140625	262.8210144042969	372900
2022-01-28	278.6099853515625	280.94000244140625	274.2699890136719	280.75	265.4781188964844	297800
2022-01-31	277.5	283.760009765625	275.29998779296875	283.3999938964844	267.98394775390625	377000
2022-02-01	281.510009765625	284.9200134277344	278.8699951171875	284.5299987792969	269.052490234375	253500
2022-02-02	283.1400146484375	290.6300048828125	283.1400146484375	290.2099914550781	274.4235534667969	217000
2022-02-03	291.0799865722656	292.2699890136719	285.05999755859375	285.239990234375	269.723876953125	221800
2022-02-04	284.8399963378906	288.260009765625	280.8500061035156	285.989990234375	270.43310546875	291300
2022-02-07	286.8800048828125	288.55999755859375	284.45001220703125	286.760009765625	271.16119384765625	194900
2022-02-08	288.6400146484375	291.739990234375	285.9200134277344	290.3699951171875	274.5748596191406	278300
2022-02-09	291.2200012207031	293.9800109863281	288.1700134277344	289.1199951171875	273.3928527832031	344800
2022-02-10	288.1499938964844	296.5899963378906	288.1499938964844	291.44000244140625	275.5866394042969	522800
2022-02-11	292.239990234375	296.8599853515625	290.1499938964844	294.92999267578125	278.8867492675781	347100
2022-02-14	295.7900085449219	296.05999755859375	289.5	293.1199951171875	277.17523193359375	314100
2022-02-15	294.7099914550781	301.19000244140625	293.3599853515625	300.6300048828125	284.2767639160156	259900
2022-02-16	299.94000244140625	306.4200134277344	299.2900085449219	303.0799865722656	286.5934753417969	634800
2022-02-17	301.8999938964844	303.0899963378906	294.6400146484375	302.760009765625	286.2908630371094	352600
2022-02-18	301.8699951171875	307.760009765625	301.8699951171875	304.4200134277344	287.8605651855469	265500
2022-02-22	305.5299987792969	306.5299987792969	297.80999755859375	300.44000244140625	284.0970458984375	306100
2022-02-23	302.6499938964844	304.0	299.0799865722656	300.0799865722656	283.75665283203125	309400
2022-02-24	293.6499938964844	293.6499938964844	282.239990234375	291.5	275.6434020996094	508800
2022-02-25	292.8999938964844	302.9599914550781	292.8999938964844	302.32000732421875	285.8748474121094	281300
2022-02-28	294.2799987792969	299.0199890136719	293.92999267578125	298.2200012207031	281.99786376953125	315800
2022-03-01	295.29998779296875	297.3699951171875	281.8900146484375	284.0899963378906	268.6364440917969	371200
2022-03-02	285.8699951171875	295.1700134277344	285.55999755859375	292.6700134277344	276.749755859375	264000
2022-03-03	291.9800109863281	293.67999267578125	288.0	289.1099853515625	273.3834228515625	260300
2022-03-04	282.8599853515625	283.92999267578125	279.489990234375	282.4100036621094	267.0478820800781	372300
2022-03-07	278.75	279.6099853515625	267.19000244140625	267.3500061035156	252.8070831298828	393500
2022-03-08	270.17999267578125	273.3999938964844	263.07000732421875	267.3599853515625	252.8165283203125	265800
2022-03-09	275.0	278.1499938964844	273.20001220703125	275.4800109863281	260.4948425292969	343800
2022-03-10	271.6099853515625	274.6099853515625	270.489990234375	273.7900085449219	258.89678955078125	269200
2022-03-11	275.8999938964844	277.54998779296875	271.19000244140625	271.4100036621094	256.6462097167969	282200
2022-03-14	276.8500061035156	277.6499938964844	271.2699890136719	272.010009765625	257.2135925292969	331100
2022-03-15	273.1600036621094	279.1499938964844	271.6099853515625	278.760009765625	265.1070556640625	291000
2022-03-16	282.4100036621094	284.989990234375	277.989990234375	283.3999938964844	269.51983642578125	285500
2022-03-17	280.739990234375	285.19000244140625	279.0	285.17999267578125	271.2126159667969	212900
2022-03-18	283.0299987792969	286.8900146484375	279.7200012207031	286.6600036621094	272.6201477050781	479500
2022-03-21	291.20001220703125	294.6000061035156	284.4200134277344	286.8999938964844	272.848388671875	392800
2022-03-22	288.0199890136719	295.1499938964844	287.0299987792969	292.2900085449219	277.9743957519531	224300
2022-03-23	292.0	295.1099853515625	291.0199890136719	291.8399963378906	277.5464172363281	267700
2022-03-24	293.010009765625	296.42999267578125	292.2300109863281	295.0	280.5516662597656	200600
2022-03-25	294.6700134277344	299.4200134277344	294.6300048828125	299.010009765625	284.3652648925781	157400
2022-03-28	298.8999938964844	298.8999938964844	295.19000244140625	297.7699890136719	283.1860046386719	128700
2022-03-29	300.20001220703125	303.04998779296875	298.5899963378906	302.5799865722656	287.76043701171875	197300
