Date	Open	High	Low	Close	Adj Close	Volume
2022-01-21	707.2899780273438	721.2000122070312	694.7100219726562	694.72998046875	673.7555541992188	1689600
2022-01-24	666.0499877929688	688.6400146484375	648.6300048828125	687.4199829101562	666.6661376953125	2833100
2022-01-25	652.6400146484375	668.1599731445312	643.8200073242188	648.5700073242188	628.989013671875	2095300
2022-01-26	661.6300048828125	679.3800048828125	644.6599731445312	653.260009765625	633.5375366210938	1376700
2022-01-27	664.7999877929688	665.0	631.4000244140625	634.6599731445312	615.4989624023438	1465300
2022-01-28	633.5999755859375	644.97998046875	620.6699829101562	644.969970703125	625.4977416992188	1339700
2022-01-31	650.7000122070312	677.5499877929688	648.030029296875	677.2000122070312	656.7548217773438	1357400
2022-02-01	682.5499877929688	683.7100219726562	666.27001953125	681.47998046875	660.9054565429688	945000
2022-02-02	687.9500122070312	691.239990234375	674.0900268554688	686.75	666.0164184570312	713600
2022-02-03	659.0900268554688	664.6699829101562	644.469970703125	645.9299926757812	626.4288330078125	1212000
2022-02-04	648.0499877929688	661.2100219726562	643.2999877929688	652.8099975585938	633.10107421875	863100
2022-02-07	654.1500244140625	661.4099731445312	648.5499877929688	650.030029296875	630.405029296875	520300
2022-02-08	636.8499755859375	655.3599853515625	635.5999755859375	653.469970703125	633.7412109375	745300
2022-02-09	670.7899780273438	682.22998046875	663.8800048828125	680.3699951171875	659.8290405273438	842000
2022-02-10	654.5900268554688	677.6199951171875	653.0	656.8800048828125	637.0481567382812	961200
2022-02-11	657.5399780273438	660.3200073242188	625.25	628.239990234375	609.2728271484375	1116300
2022-02-14	626.1500244140625	634.9500122070312	620.0	627.9099731445312	608.9528198242188	890200
2022-02-15	647.47998046875	658.3499755859375	642.3099975585938	656.4099731445312	636.5924682617188	821400
2022-02-16	651.0	666.0	644.6699829101562	663.8599853515625	643.8175048828125	610000
2022-02-17	659.3099975585938	662.219970703125	650.0	650.4299926757812	630.7929077148438	1020600
2022-02-18	652.1199951171875	657.77001953125	640.989990234375	647.8300170898438	628.2714233398438	899400
2022-02-22	638.5	653.0	629.8599853515625	640.27001953125	620.939697265625	934000
2022-02-23	651.0800170898438	654.4500122070312	631.010009765625	631.72998046875	612.657470703125	997000
2022-02-24	600.2899780273438	658.8599853515625	599.6799926757812	656.8400268554688	637.0093994140625	2047800
2022-02-25	656.9099731445312	667.1400146484375	650.0	667.1199951171875	646.9791259765625	1295400
2022-02-28	647.6500244140625	672.5700073242188	647.6500244140625	666.510009765625	646.387451171875	1979000
2022-03-01	660.2100219726562	665.0999755859375	627.5800170898438	634.2100219726562	615.0626220703125	1097300
2022-03-02	642.5900268554688	658.4199829101562	638.0999755859375	655.3699951171875	635.5838012695312	1035700
2022-03-03	652.02001953125	653.7000122070312	627.1900024414062	630.7899780273438	611.7459106445312	1020200
2022-03-04	603.7000122070312	609.4199829101562	581.6300048828125	594.3200073242188	576.3768920898438	2025300
2022-03-07	617.3900146484375	620.6099853515625	573.75	574.3400268554688	557.0001831054688	1607200
2022-03-08	574.0800170898438	593.47998046875	558.77001953125	573.0399780273438	555.7394409179688	1441800
2022-03-09	609.1500244140625	627.0	595.0	621.3400268554688	602.5811767578125	1593200
2022-03-10	599.5399780273438	608.5499877929688	596.1799926757812	600.0700073242188	581.9534301757812	735500
2022-03-11	614.0	615.0	584.8800048828125	585.8499755859375	568.1626586914062	819000
2022-03-14	599.5499877929688	601.5	577.3099975585938	577.5499877929688	560.1133422851562	1621700
2022-03-15	591.9199829101562	598.1900024414062	583.8599853515625	596.7000122070312	578.6851196289062	1542500
2022-03-16	621.4400024414062	651.0	617.1500244140625	650.6300048828125	630.9869995117188	1815200
2022-03-17	643.1300048828125	656.4000244140625	639.469970703125	654.0999755859375	634.35205078125	854900
2022-03-18	649.239990234375	683.4000244140625	647.4000244140625	679.8599853515625	659.3343505859375	1689800
2022-03-21	678.219970703125	683.3900146484375	669.0	682.9099731445312	662.2922973632812	1293000
2022-03-22	688.0	698.0999755859375	685.2999877929688	688.739990234375	667.9462890625	1111100
2022-03-23	668.7999877929688	679.3699951171875	663.6099853515625	665.3599853515625	645.272216796875	999100
2022-03-24	666.2000122070312	690.5499877929688	663.2000122070312	690.5399780273438	669.6920166015625	1176700
2022-03-25	690.4600219726562	690.75	672.2999877929688	687.3599853515625	666.6079711914062	768600
2022-03-28	680.1099853515625	695.0	676.0	694.8300170898438	673.8525390625	687100
2022-03-29	710.0	714.6199951171875	697.6699829101562	709.1400146484375	687.73046875	1076200
2022-03-30	700.0	702.75	680.1199951171875	684.5599975585938	663.892578125	1031900
2022-03-31	684.489990234375	689.0999755859375	667.5	667.9299926757812	647.7645263671875	780700
2022-04-01	675.2899780273438	677.1900024414062	661.8300170898438	667.72998046875	647.5706176757812	739400
2022-04-04	672.489990234375	681.5399780273438	669.989990234375	680.8300170898438	660.2752075195312	731200
2022-04-05	674.02001953125	675.1500244140625	645.7899780273438	646.4600219726562	626.94287109375	1251500
2022-04-06	626.0900268554688	639.3099975585938	617.4000244140625	628.510009765625	609.5347290039062	1110700
2022-04-07	624.530029296875	632.0999755859375	612.780029296875	625.2999877929688	606.4218139648438	713500
2022-04-08	621.4199829101562	622.4099731445312	610.0	610.9299926757812	592.4854736328125	840800
2022-04-11	607.0399780273438	610.6300048828125	597.1300048828125	597.739990234375	579.6936645507812	859600
2022-04-12	613.0700073242188	622.5	592.0	594.0	576.066650390625	1067900
2022-04-13	601.4099731445312	617.2100219726562	596.4199829101562	612.760009765625	594.26025390625	934200
2022-04-14	614.52001953125	616.510009765625	596.0	597.8699951171875	579.81982421875	814200
2022-04-18	597.0499877929688	613.8599853515625	595.77001953125	605.5800170898438	587.2970581054688	576800
2022-04-19	597.530029296875	619.1199951171875	596.0	617.1500244140625	598.5177612304688	1230800
