Date	Open	High	Low	Close	Adj Close	Volume
2022-01-21	133.01199340820312	134.760498046875	130.00100708007812	130.0919952392578	129.62623596191406	41920000
2022-01-24	126.02749633789062	130.77850341796875	124.64195251464844	130.3719940185547	129.90524291992188	55148000
2022-01-25	128.4355010986328	129.3385009765625	126.37799835205078	126.7354965209961	126.2817611694336	36008000
2022-01-26	130.59249877929688	132.8074951171875	127.15350341796875	129.24000549316406	128.7772979736328	39630000
2022-01-27	131.36099243164062	132.60995483398438	128.94500732421875	129.12100219726562	128.65870666503906	30248000
2022-01-28	130.0	133.37049865722656	128.6945037841797	133.2895050048828	132.81228637695312	30518000
2022-01-31	134.197998046875	135.843505859375	132.2740020751953	135.69850158691406	135.21267700195312	34056000
2022-02-01	137.8350067138672	138.1999969482422	134.56825256347656	137.8784942626953	137.38485717773438	51204000
2022-02-02	151.86349487304688	152.10000610351562	145.5574951171875	148.0364990234375	147.50648498535156	89750000
2022-02-03	145.2949981689453	149.11770629882812	142.2050018310547	142.65049743652344	142.13978576660156	56930000
2022-02-04	143.01699829101562	144.53524780273438	139.8175048828125	143.01600646972656	142.50396728515625	49224000
2022-02-07	143.70899963378906	143.84649658203125	138.69900512695312	138.93800354003906	138.44058227539062	44610000
2022-02-08	138.9912567138672	139.83709716796875	136.8730010986328	139.21299743652344	138.71458435058594	34256000
2022-02-09	140.84974670410156	142.17550659179688	140.3769989013672	141.4530029296875	140.9465789794922	28628000
2022-02-10	139.5	141.43099975585938	138.0500030517578	138.6024932861328	138.10626220703125	33018000
2022-02-11	138.75	139.2832489013672	133.2884979248047	134.1300048828125	133.64979553222656	38808000
2022-02-14	133.36549377441406	136.16650390625	133.302001953125	135.3000030517578	134.8155975341797	26792000
2022-02-15	137.47149658203125	137.89999389648438	135.5395050048828	136.42550659179688	135.93707275390625	26578000
2022-02-16	136.4304962158203	137.9459991455078	134.8236541748047	137.4875030517578	136.99526977539062	25610000
2022-02-17	136.14999389648438	136.83949279785156	132.20199584960938	132.30850219726562	131.83480834960938	30968000
2022-02-18	133.03750610351562	133.82400512695312	130.3070526123047	130.46749877929688	130.00038146972656	31858000
2022-02-22	129.98500061035156	131.9007568359375	127.74099731445312	129.40249633789062	128.93919372558594	38906000
2022-02-23	131.07850646972656	131.74899291992188	127.50350189208984	127.58499908447266	127.12821960449219	26432000
2022-02-24	125.0	133.03700256347656	124.7645034790039	132.67349243164062	132.198486328125	43166000
2022-02-25	133.52549743652344	135.38900756835938	131.76499938964844	134.51950073242188	134.0378875732422	26236000
2022-02-28	133.2845001220703	135.6405029296875	132.82525634765625	134.89100646972656	134.40805053710938	29676000
2022-03-01	134.47999572753906	136.11099243164062	133.3784942626953	134.16799926757812	133.68765258789062	24640000
2022-03-02	134.60824584960938	135.61549377441406	133.4324951171875	134.75149536132812	134.26905822753906	23966000
2022-03-03	135.97850036621094	136.71380615234375	133.43099975585938	134.30799865722656	133.82716369628906	19780000
2022-03-04	133.38250732421875	134.19900512695312	130.4084930419922	132.1219940185547	131.6489715576172	24446000
2022-03-07	131.9040069580078	131.9040069580078	126.41000366210938	126.4645004272461	126.01173400878906	39178000
2022-03-08	126.25050354003906	131.2465057373047	125.86074829101562	127.27850341796875	126.82281494140625	35250000
2022-03-09	131.39999389648438	134.19850158691406	130.08799743652344	133.86599731445312	133.38671875	32258000
2022-03-10	131.46249389648438	133.5384979248047	131.4010009765625	132.6820068359375	132.20697021484375	24266000
2022-03-11	133.99949645996094	134.1999969482422	130.29649353027344	130.47549438476562	130.00836181640625	26600000
2022-03-14	130.572998046875	131.0260009765625	126.41300201416016	126.74099731445312	126.28723907470703	30254000
2022-03-15	127.74150085449219	130.51724243164062	126.56800079345703	129.66050720214844	129.1962890625	30292000
2022-03-16	131.0	133.77099609375	129.2010040283203	133.6905059814453	133.21185302734375	32058000
