Date	Open	High	Low	Close	Adj Close	Volume
2022-01-21	132.593505859375	134.86549377441406	130.0865020751953	130.35150146484375	129.88067626953125	55652000
2022-01-24	125.97799682617188	131.2030029296875	124.5	130.8040008544922	130.33154296875	76622000
2022-01-25	128.74000549316406	129.3990020751953	126.50050354003906	126.93499755859375	126.47650909423828	46960000
2022-01-26	131.11900329589844	133.0	127.14199829101562	129.23300170898438	128.76620483398438	49130000
2022-01-27	131.3040008544922	132.65249633789062	128.9324951171875	129.0050048828125	128.53904724121094	31950000
2022-01-28	129.65899658203125	133.35650634765625	128.48500061035156	133.3509979248047	132.8693389892578	34362000
2022-01-31	134.16200256347656	135.47300720214844	132.20950317382812	135.30349731445312	134.8147735595703	39986000
2022-02-01	137.59449768066406	137.79299926757812	134.36849975585938	137.6439971923828	137.14682006835938	68644000
2022-02-02	151.25	151.54649353027344	145.5225067138672	148.0	147.46543884277344	123200000
2022-02-03	145.70550537109375	149.6750030517578	142.66549682617188	143.08999633789062	142.57315063476562	71518000
2022-02-04	143.4445037841797	144.875	140.51499938964844	143.29299926757812	142.7754364013672	57998000
2022-02-07	144.25	144.25	138.89999389648438	139.2010040283203	138.69821166992188	54974000
2022-02-08	139.02650451660156	140.0	137.01400756835938	139.3990020751953	138.89549255371094	54284000
2022-02-09	140.9635009765625	142.52450561523438	140.18699645996094	141.5919952392578	141.08056640625	40144000
2022-02-10	139.70350646972656	141.4844970703125	137.95700073242188	138.6199951171875	138.1193084716797	39330000
2022-02-11	138.60000610351562	139.156494140625	133.39999389648438	134.28250122070312	133.7974853515625	39958000
2022-02-14	133.25650024414062	136.3000030517578	133.25650024414062	135.5260009765625	135.03648376464844	34302000
2022-02-15	137.57049560546875	138.10850524902344	135.82150268554688	136.60850524902344	136.11508178710938	26680000
2022-02-16	136.64649963378906	138.08599853515625	134.9239959716797	137.73800659179688	137.24049377441406	25022000
2022-02-17	136.2429962158203	137.11349487304688	132.47850036621094	132.53900146484375	132.06027221679688	38950000
2022-02-18	133.4669952392578	134.07000732421875	130.19650268554688	130.4029998779297	129.93199157714844	45620000
2022-02-22	129.83799743652344	132.1804962158203	128.22349548339844	129.81350708007812	129.34461975097656	44990000
2022-02-23	131.64849853515625	132.05099487304688	127.52749633789062	127.58799743652344	127.12715148925781	32786000
2022-02-24	124.95349884033203	133.0	124.95349884033203	132.6909942626953	132.21170043945312	54456000
2022-02-25	133.552001953125	135.27149963378906	131.75149536132812	134.45950317382812	133.9738311767578	36406000
2022-02-28	133.0500030517578	135.75149536132812	132.59249877929688	135.0570068359375	134.56918334960938	38864000
2022-03-01	134.8784942626953	136.2554931640625	133.218505859375	134.06149291992188	133.5772705078125	26496000
2022-03-02	134.6280059814453	135.2624969482422	133.07150268554688	134.57150268554688	134.08543395996094	23520000
2022-03-03	136.00999450683594	136.4394989013672	133.02549743652344	133.89950561523438	133.41586303710938	24604000
2022-03-04	132.92750549316406	133.85150146484375	130.33749389648438	131.906494140625	131.43003845214844	30430000
2022-03-07	131.48800659179688	131.73500061035156	126.29499816894531	126.37850189208984	125.9220199584961	45112000
2022-03-08	126.25	131.25	125.67449951171875	127.10449981689453	126.64539337158203	40428000
2022-03-09	131.25	133.73550415039062	129.90049743652344	133.4199981689453	132.93807983398438	37026000
2022-03-10	131.26600646972656	133.27200317382812	130.91250610351562	132.42950439453125	131.951171875	27102000
2022-03-11	133.48849487304688	133.79550170898438	129.63150024414062	129.87049865722656	129.4014129638672	31526000
2022-03-14	130.25	130.40899658203125	125.2750015258789	125.95099639892578	125.49606323242188	38812000
2022-03-15	126.97599792480469	129.85450744628906	125.72049713134766	129.197998046875	128.73133850097656	30920000
2022-03-16	130.73300170898438	133.33299255371094	128.7344970703125	133.28050231933594	132.79908752441406	35576000
2022-03-17	133.1490020751953	134.08050537109375	132.18499755859375	133.83900451660156	133.35557556152344	28264000
2022-03-18	133.42449951171875	136.24400329589844	132.2584991455078	136.12550354003906	135.63381958007812	44566000
2022-03-21	136.1634979248047	137.0500030517578	134.09249877929688	136.10150146484375	135.6099090576172	26832000
2022-03-22	136.10150146484375	141.0500030517578	136.10150146484375	139.8679962158203	139.36280822753906	35496000
