Date	Open	High	Low	Close	Adj Close	Volume
2022-01-21	302.69000244140625	304.1099853515625	295.6099853515625	296.0299987792969	288.54656982421875	57984400
2022-01-24	292.20001220703125	297.1099853515625	276.04998779296875	296.3699951171875	288.8779602050781	85731500
2022-01-25	291.5199890136719	294.989990234375	285.1700134277344	288.489990234375	281.19708251953125	72848600
2022-01-26	307.989990234375	308.5	293.0299987792969	296.7099914550781	289.2093200683594	90428900
2022-01-27	302.6600036621094	307.29998779296875	297.92999267578125	299.8399963378906	292.2601623535156	53481300
2022-01-28	300.2300109863281	308.4800109863281	294.45001220703125	308.260009765625	300.4673767089844	49743700
2022-01-31	308.95001220703125	312.3800048828125	306.3699951171875	310.9800109863281	303.1186218261719	46444500
2022-02-01	310.4100036621094	310.6300048828125	305.1300048828125	308.760009765625	300.9547119140625	40950400
2022-02-02	309.6300048828125	315.1199951171875	308.8800048828125	313.4599914550781	305.5358581542969	36636000
2022-02-03	309.489990234375	311.2300109863281	299.9599914550781	301.25	293.6345520019531	43730000
2022-02-04	300.2099914550781	308.79998779296875	299.9700012207031	305.94000244140625	298.2059631347656	35096500
2022-02-07	306.1700134277344	307.8399963378906	299.8999938964844	300.95001220703125	293.3421325683594	28533300
2022-02-08	301.25	305.55999755859375	299.95001220703125	304.55999755859375	296.86083984375	32421200
2022-02-09	309.8699951171875	311.92999267578125	307.3900146484375	311.2099914550781	303.3427734375	31284700
2022-02-10	304.0400085449219	309.1199951171875	300.70001220703125	302.3800048828125	294.7359924316406	45386200
2022-02-11	303.19000244140625	304.2900085449219	294.2200012207031	295.0400085449219	287.58154296875	39175600
2022-02-14	293.7699890136719	296.760009765625	291.3500061035156	295.0	287.5425720214844	36359500
2022-02-15	300.010009765625	300.79998779296875	297.0199890136719	300.4700012207031	292.8742980957031	27058300
2022-02-16	298.3699951171875	300.8699951171875	293.67999267578125	299.5	292.5324401855469	29982100
2022-02-17	296.3599853515625	296.79998779296875	290.0	290.7300109863281	283.9664306640625	32461600
2022-02-18	293.04998779296875	293.8599853515625	286.30999755859375	287.92999267578125	281.2315979003906	34264000
2022-02-22	285.0	291.5400085449219	284.5	287.7200012207031	281.0264892578125	41736100
2022-02-23	290.17999267578125	291.70001220703125	280.1000061035156	280.2699890136719	273.7497863769531	37811200
2022-02-24	272.510009765625	295.1600036621094	271.5199890136719	294.5899963378906	287.7366638183594	56989700
2022-02-25	295.1400146484375	297.6300048828125	291.6499938964844	297.30999755859375	290.3934020996094	32546700
2022-02-28	294.30999755859375	299.1400146484375	293.0	298.7900085449219	291.83892822265625	34627500
2022-03-01	296.3999938964844	299.9700012207031	292.1499938964844	294.95001220703125	288.08831787109375	31217800
2022-03-02	295.3599853515625	301.4700012207031	293.70001220703125	300.19000244140625	293.2063903808594	31873000
2022-03-03	302.8900146484375	303.1300048828125	294.04998779296875	295.9200134277344	289.0357666015625	27314500
2022-03-04	294.2900085449219	295.6600036621094	287.1700134277344	289.8599853515625	283.1167297363281	32356500
2022-03-07	288.5299987792969	289.69000244140625	278.5299987792969	278.9100036621094	272.42144775390625	43157200
2022-03-08	277.79998779296875	283.9599914550781	270.0	275.8500061035156	269.4325866699219	48159500
2022-03-09	283.44000244140625	289.6000061035156	280.7799987792969	288.5	281.7883605957031	35204500
2022-03-10	283.0199890136719	286.6000061035156	280.5799865722656	285.5899963378906	278.94598388671875	30628000
2022-03-11	287.9599914550781	289.510009765625	279.42999267578125	280.07000732421875	273.55450439453125	27209300
2022-03-14	280.3399963378906	285.3999938964844	275.82000732421875	276.44000244140625	270.0089111328125	30660700
2022-03-15	280.3500061035156	287.82000732421875	278.7300109863281	287.1499938964844	280.46978759765625	34245100
2022-03-16	289.1099853515625	294.57000732421875	283.20001220703125	294.3900146484375	287.5413513183594	37826300
2022-03-17	293.2900085449219	295.6099853515625	289.3699951171875	295.2200012207031	288.35198974609375	30816600
2022-03-18	295.3699951171875	301.0	292.7300109863281	300.42999267578125	293.44073486328125	43390600
2022-03-21	298.8900146484375	300.1400146484375	294.8999938964844	299.1600036621094	292.20037841796875	28351200
2022-03-22	299.79998779296875	305.0	298.7699890136719	304.05999755859375	296.986328125	27599700
2022-03-23	300.510009765625	303.2300109863281	297.7200012207031	299.489990234375	292.5226745605469	25715400
2022-03-24	299.1400146484375	304.20001220703125	298.32000732421875	304.1000061035156	297.02545166015625	24484500
2022-03-25	305.2300109863281	305.5	299.2900085449219	303.67999267578125	296.615234375	22566500
2022-03-28	304.3299865722656	310.79998779296875	304.3299865722656	310.70001220703125	303.471923828125	29578200
2022-03-29	313.9100036621094	315.82000732421875	309.04998779296875	315.4100036621094	308.07232666015625	30393400
2022-03-30	313.760009765625	315.95001220703125	311.5799865722656	313.8599853515625	306.55841064453125	28163600
2022-03-31	313.8999938964844	315.1400146484375	307.8900146484375	308.30999755859375	301.137451171875	33422100
2022-04-01	309.3699951171875	310.1300048828125	305.5400085449219	309.4200134277344	302.2216796875	27110500
2022-04-04	310.0899963378906	315.1099853515625	309.7099914550781	314.9700012207031	307.6425476074219	24289600
2022-04-05	313.2699890136719	314.8699951171875	309.8699951171875	310.8800048828125	303.6477355957031	23156700
2022-04-06	305.19000244140625	307.0	296.7099914550781	299.5	292.5324401855469	40110400
2022-04-07	296.6600036621094	303.6499938964844	296.3500061035156	301.3699951171875	294.35894775390625	31411200
2022-04-08	300.44000244140625	301.1199951171875	296.2799987792969	296.9700012207031	290.06134033203125	24361900
2022-04-11	291.7900085449219	292.6099853515625	285.0	285.260009765625	278.6237487792969	34569300
2022-04-12	289.239990234375	290.739990234375	280.489990234375	282.05999755859375	275.4981689453125	30966700
2022-04-13	282.7300109863281	288.5799865722656	281.29998779296875	287.6199951171875	280.9288024902344	21907200
2022-04-14	288.0899963378906	288.30999755859375	279.32000732421875	279.8299865722656	273.32000732421875	28221600
2022-04-18	278.9100036621094	282.4599914550781	278.3399963378906	280.5199890136719	273.9939270019531	20778000
2022-04-19	279.3800048828125	286.1700134277344	278.4100036621094	285.29998779296875	278.66278076171875	22297700
2022-04-20	289.3999938964844	289.70001220703125	285.3699951171875	286.3599853515625	279.69805908203125	22906700
2022-04-21	288.5799865722656	293.29998779296875	280.05999755859375	280.80999755859375	274.27728271484375	29454600
2022-04-22	281.67999267578125	283.20001220703125	273.3800048828125	274.0299987792969	267.6549987792969	29405800
2022-04-25	273.2900085449219	281.1099853515625	270.7699890136719	280.7200012207031	274.1893310546875	35678900
2022-04-26	277.5	278.3599853515625	270.0	270.2200012207031	263.93359375	46518400
2022-04-27	282.1000061035156	290.9700012207031	279.1600036621094	283.2200012207031	276.6311950683594	63477700
2022-04-28	285.19000244140625	290.9800109863281	281.4599914550781	289.6300048828125	282.89208984375	33646600
2022-04-29	288.6099853515625	289.8800048828125	276.5	277.5199890136719	271.06378173828125	37073900
2022-05-02	277.7099914550781	284.94000244140625	276.2200012207031	284.4700012207031	277.8521423339844	35151100
2022-05-03	283.9599914550781	284.1300048828125	280.1499938964844	281.7799987792969	275.2247009277344	25978600
2022-05-04	282.5899963378906	290.8800048828125	276.7300109863281	289.9800109863281	283.23394775390625	33599300
2022-05-05	285.5400085449219	286.3500061035156	274.3399963378906	277.3500061035156	270.8977355957031	43260400
2022-05-06	274.80999755859375	279.25	271.2699890136719	274.7300109863281	268.3387451171875	37780300
2022-05-09	270.05999755859375	272.3599853515625	263.32000732421875	264.5799865722656	258.42486572265625	47726000
2022-05-10	271.69000244140625	273.75	265.07000732421875	269.5	263.2304382324219	39336400
2022-05-11	265.67999267578125	271.3599853515625	259.29998779296875	260.54998779296875	254.48858642578125	48975900
2022-05-12	257.69000244140625	259.8800048828125	250.02000427246094	255.35000610351562	249.40956115722656	51033800
2022-05-13	257.3500061035156	263.0400085449219	255.35000610351562	261.1199951171875	255.0453338623047	34925100
2022-05-16	259.9599914550781	265.82000732421875	255.77999877929688	261.5	255.4164276123047	32550900
2022-05-17	266.1099853515625	268.3299865722656	262.4599914550781	266.82000732421875	260.6127624511719	28828800
2022-05-18	263.0	263.6000061035156	252.77000427246094	254.0800018310547	248.7471160888672	31356000
2022-05-19	253.89999389648438	257.6700134277344	251.8800048828125	253.13999938964844	247.8268280029297	32692300
2022-05-20	257.239990234375	258.5400085449219	246.44000244140625	252.55999755859375	247.25900268554688	39199300
2022-05-23	255.49000549316406	261.5	253.42999267578125	260.6499938964844	255.17919921875	33175400
2022-05-24	257.8900146484375	261.3299865722656	253.5	259.6199951171875	254.1707763671875	29043900
2022-05-25	258.1400146484375	264.5799865722656	257.1300048828125	262.5199890136719	257.00994873046875	28547900
2022-05-26	262.2699890136719	267.1099853515625	261.42999267578125	265.8999938964844	260.3190002441406	25002100
2022-05-27	268.4800109863281	273.3399963378906	267.55999755859375	273.239990234375	267.50494384765625	26910800
2022-05-31	272.5299987792969	274.7699890136719	268.92999267578125	271.8699951171875	266.1636962890625	37827700
2022-06-01	275.20001220703125	277.69000244140625	270.0400085449219	272.4200134277344	266.7021789550781	25292200
2022-06-02	264.45001220703125	274.6499938964844	261.6000061035156	274.5799865722656	268.8167724609375	44008200
2022-06-03	270.30999755859375	273.45001220703125	268.4100036621094	270.0199890136719	264.3525390625	28059000
2022-06-06	272.05999755859375	274.17999267578125	267.2200012207031	268.75	263.1091613769531	22400300
2022-06-07	266.6400146484375	273.1300048828125	265.94000244140625	272.5	266.7804870605469	22860700
2022-06-08	271.7099914550781	273.0	269.6099853515625	270.4100036621094	264.7342834472656	17372300
2022-06-09	267.7799987792969	272.7099914550781	264.6300048828125	264.7900085449219	259.2323303222656	26439700
2022-06-10	260.5799865722656	260.5799865722656	252.52999877929688	252.99000549316406	247.6800079345703	31422800
2022-06-13	245.11000061035156	249.02000427246094	241.52999877929688	242.25999450683594	237.17518615722656	46135800
2022-06-14	243.86000061035156	245.74000549316406	241.50999450683594	244.49000549316406	239.3583984375	28651500
2022-06-15	248.30999755859375	255.3000030517578	246.4199981689453	251.75999450683594	246.47576904296875	33111700
2022-06-16	245.97999572753906	247.4199981689453	243.02000427246094	244.97000122070312	239.82830810546875	33169200
2022-06-17	244.6999969482422	250.5	244.02999877929688	247.64999389648438	242.4520721435547	43084800
2022-06-21	250.25999450683594	254.75	249.50999450683594	253.74000549316406	248.4142303466797	29928300
2022-06-22	251.88999938964844	257.1700134277344	250.3699951171875	253.1300048828125	247.81704711914062	25939900
2022-06-23	255.57000732421875	259.3699951171875	253.6300048828125	258.8599853515625	253.42677307128906	25861400
2022-06-24	261.80999755859375	267.9800109863281	261.7200012207031	267.70001220703125	262.0812072753906	33923200
2022-06-27	268.2099914550781	268.29998779296875	263.2799987792969	264.8900146484375	259.3302307128906	24615100
2022-06-28	263.9800109863281	266.9100036621094	256.32000732421875	256.4800109863281	251.0967254638672	27295500
2022-06-29	257.5899963378906	261.9700012207031	255.75999450683594	260.260009765625	254.7974090576172	20069800
2022-06-30	257.04998779296875	259.5299987792969	252.89999389648438	256.8299865722656	251.4393768310547	31730900
2022-07-01	256.3900146484375	259.7699890136719	254.61000061035156	259.5799865722656	254.1316375732422	22837700
2022-07-05	256.1600036621094	262.9800109863281	254.74000549316406	262.8500061035156	257.3329772949219	22941000
2022-07-06	263.75	267.989990234375	262.3999938964844	266.2099914550781	260.6224670410156	23824400
2022-07-07	265.1199951171875	269.05999755859375	265.0199890136719	268.3999938964844	262.7664794921875	20859900
2022-07-08	264.7900085449219	268.1000061035156	263.2900085449219	267.6600036621094	262.0420837402344	19658800
2022-07-11	265.6499938964844	266.5299987792969	262.17999267578125	264.510009765625	258.9581298828125	19455200
2022-07-12	265.8800048828125	265.94000244140625	252.0399932861328	253.6699981689453	248.34571838378906	35868500
2022-07-13	250.19000244140625	253.5500030517578	248.11000061035156	252.72000122070312	247.4156494140625	29497400
2022-07-14	250.57000732421875	255.13999938964844	245.94000244140625	254.0800018310547	248.7471160888672	25102800
