Date	Open	High	Low	Close	Adj Close	Volume
2022-01-21	164.4199981689453	166.3300018310547	162.3000030517578	162.41000366210938	159.79248046875	122848900
2022-01-24	160.02000427246094	162.3000030517578	154.6999969482422	161.6199951171875	159.01519775390625	162294600
2022-01-25	158.97999572753906	162.75999450683594	157.02000427246094	159.77999877929688	157.20486450195312	115798400
2022-01-26	163.5	164.38999938964844	157.82000732421875	159.69000244140625	157.11630249023438	108275300
2022-01-27	162.4499969482422	163.83999633789062	158.27999877929688	159.22000122070312	156.65390014648438	121954600
2022-01-28	165.7100067138672	170.35000610351562	162.8000030517578	170.3300018310547	167.5848388671875	179935700
2022-01-31	170.16000366210938	175.0	169.50999450683594	174.77999877929688	171.96311950683594	115541600
2022-02-01	174.00999450683594	174.83999633789062	172.30999755859375	174.61000061035156	171.7958526611328	86213900
2022-02-02	174.75	175.8800048828125	173.3300018310547	175.83999633789062	173.00604248046875	84914300
2022-02-03	174.47999572753906	176.24000549316406	172.1199951171875	172.89999389648438	170.11341857910156	89418100
2022-02-04	171.67999267578125	174.10000610351562	170.67999267578125	172.38999938964844	169.82772827148438	82465400
2022-02-07	172.86000061035156	173.9499969482422	170.9499969482422	171.66000366210938	169.1085662841797	77251200
2022-02-08	171.72999572753906	175.35000610351562	171.42999267578125	174.8300018310547	172.23146057128906	74829200
2022-02-09	176.0500030517578	176.64999389648438	174.89999389648438	176.27999877929688	173.65992736816406	71285000
2022-02-10	174.13999938964844	175.47999572753906	171.5500030517578	172.1199951171875	169.561767578125	90865900
2022-02-11	172.3300018310547	173.0800018310547	168.0399932861328	168.63999938964844	166.1334686279297	98670700
2022-02-14	167.3699951171875	169.5800018310547	166.55999755859375	168.8800048828125	166.3699188232422	86185500
2022-02-15	170.97000122070312	172.9499969482422	170.25	172.7899932861328	170.2217559814453	62527400
2022-02-16	171.85000610351562	173.33999633789062	170.0500030517578	172.5500030517578	169.9853515625	61177400
2022-02-17	171.02999877929688	171.91000366210938	168.47000122070312	168.8800048828125	166.3699188232422	69589300
2022-02-18	169.82000732421875	170.5399932861328	166.19000244140625	167.3000030517578	164.8134002685547	82772700
2022-02-22	164.97999572753906	166.69000244140625	162.14999389648438	164.32000732421875	161.877685546875	91162800
2022-02-23	165.5399932861328	166.14999389648438	159.75	160.07000732421875	157.6908721923828	90009200
2022-02-24	152.5800018310547	162.85000610351562	152.0	162.74000549316406	160.3211669921875	141147500
2022-02-25	163.83999633789062	165.1199951171875	160.8699951171875	164.85000610351562	162.39981079101562	91974200
2022-02-28	163.05999755859375	165.4199981689453	162.42999267578125	165.1199951171875	162.66574096679688	95056600
2022-03-01	164.6999969482422	166.60000610351562	161.97000122070312	163.1999969482422	160.77430725097656	83474400
2022-03-02	164.38999938964844	167.36000061035156	162.9499969482422	166.55999755859375	164.0843963623047	79724800
2022-03-03	168.47000122070312	168.91000366210938	165.5500030517578	166.22999572753906	163.75930786132812	76678400
2022-03-04	164.49000549316406	165.5500030517578	162.10000610351562	163.1699981689453	160.74476623535156	83737200
2022-03-07	163.36000061035156	165.02000427246094	159.0399932861328	159.3000030517578	156.93228149414062	96418800
2022-03-08	158.82000732421875	162.8800048828125	155.8000030517578	157.44000244140625	155.09994506835938	131148300
2022-03-09	161.47999572753906	163.41000366210938	159.41000366210938	162.9499969482422	160.5280303955078	91454900
2022-03-10	160.1999969482422	160.38999938964844	155.97999572753906	158.52000427246094	156.16390991210938	105342000
2022-03-11	158.92999267578125	159.27999877929688	154.5	154.72999572753906	152.4302215576172	96970100
2022-03-14	151.4499969482422	154.1199951171875	150.10000610351562	150.6199951171875	148.38133239746094	108732100
2022-03-15	150.89999389648438	155.57000732421875	150.3800048828125	155.08999633789062	152.78488159179688	92964300
2022-03-16	157.0500030517578	160.0	154.4600067138672	159.58999633789062	157.21795654296875	102300200
2022-03-17	158.61000061035156	161.0	157.6300048828125	160.6199951171875	158.23268127441406	75615400
2022-03-18	160.50999450683594	164.47999572753906	159.75999450683594	163.97999572753906	161.542724609375	123511700
2022-03-21	163.50999450683594	166.35000610351562	163.00999450683594	165.3800048828125	162.92193603515625	95811400
2022-03-22	165.50999450683594	169.4199981689453	164.91000366210938	168.82000732421875	166.310791015625	81532000
2022-03-23	167.99000549316406	172.63999938964844	167.64999389648438	170.2100067138672	167.6801300048828	98062700
2022-03-24	171.05999755859375	174.13999938964844	170.2100067138672	174.07000732421875	171.48277282714844	90131400
2022-03-25	173.8800048828125	175.27999877929688	172.75	174.72000122070312	172.12310791015625	80546200
2022-03-28	172.1699981689453	175.72999572753906	172.0	175.60000610351562	172.99002075195312	90371900
2022-03-29	176.69000244140625	179.00999450683594	176.33999633789062	178.9600067138672	176.3000946044922	100589400
2022-03-30	178.5500030517578	179.61000061035156	176.6999969482422	177.77000427246094	175.12777709960938	92633200
2022-03-31	177.83999633789062	178.02999877929688	174.39999389648438	174.61000061035156	172.0147247314453	103049300
2022-04-01	174.02999877929688	174.8800048828125	171.94000244140625	174.30999755859375	171.7191925048828	78751300
2022-04-04	174.57000732421875	178.49000549316406	174.44000244140625	178.44000244140625	175.7877960205078	76468400
2022-04-05	177.5	178.3000030517578	174.4199981689453	175.05999755859375	172.45803833007812	73401800
2022-04-06	172.36000061035156	173.6300048828125	170.1300048828125	171.8300018310547	169.27606201171875	89058800
2022-04-07	171.16000366210938	173.36000061035156	169.85000610351562	172.13999938964844	169.5814666748047	77594700
2022-04-08	171.77999877929688	171.77999877929688	169.1999969482422	170.08999633789062	167.56190490722656	76575500
2022-04-11	168.7100067138672	169.02999877929688	165.5	165.75	163.28640747070312	72246700
2022-04-12	168.02000427246094	169.8699951171875	166.63999938964844	167.66000366210938	165.1680450439453	79265200
2022-04-13	167.38999938964844	171.0399932861328	166.77000427246094	170.39999389648438	167.8673095703125	70618900
2022-04-14	170.6199951171875	171.27000427246094	165.0399932861328	165.2899932861328	162.83326721191406	75329400
2022-04-18	163.9199981689453	166.60000610351562	163.57000732421875	165.07000732421875	162.61656188964844	69023900
2022-04-19	165.02000427246094	167.82000732421875	163.91000366210938	167.39999389648438	164.91189575195312	67723800
2022-04-20	168.75999450683594	168.8800048828125	166.10000610351562	167.22999572753906	164.74440002441406	67929800
2022-04-21	168.91000366210938	171.52999877929688	165.91000366210938	166.4199981689453	163.94647216796875	87227800
2022-04-22	166.4600067138672	167.8699951171875	161.5	161.7899932861328	159.38526916503906	84882400
2022-04-25	161.1199951171875	163.1699981689453	158.4600067138672	162.8800048828125	160.4591064453125	96046400
2022-04-26	162.25	162.33999633789062	156.72000122070312	156.8000030517578	154.46946716308594	95623200
2022-04-27	155.91000366210938	159.7899932861328	155.3800048828125	156.57000732421875	154.2428436279297	88063200
2022-04-28	159.25	164.52000427246094	158.92999267578125	163.63999938964844	161.2078094482422	130216800
2022-04-29	161.83999633789062	166.1999969482422	157.25	157.64999389648438	155.3068084716797	131747600
2022-05-02	156.7100067138672	158.22999572753906	153.27000427246094	157.9600067138672	155.61219787597656	123055300
2022-05-03	158.14999389648438	160.7100067138672	156.32000732421875	159.47999572753906	157.10960388183594	88966500
2022-05-04	159.6699981689453	166.47999572753906	159.25999450683594	166.02000427246094	163.55242919921875	108256500
2022-05-05	163.85000610351562	164.0800018310547	154.9499969482422	156.77000427246094	154.4398956298828	130525300
2022-05-06	156.00999450683594	159.44000244140625	154.17999267578125	157.27999877929688	155.1699676513672	116124600
2022-05-09	154.92999267578125	155.8300018310547	151.49000549316406	152.05999755859375	150.01998901367188	131577900
2022-05-10	155.52000427246094	156.74000549316406	152.92999267578125	154.50999450683594	152.4371337890625	115366700
2022-05-11	153.5	155.4499969482422	145.80999755859375	146.5	144.5345916748047	142689800
2022-05-12	142.77000427246094	146.1999969482422	138.8000030517578	142.55999755859375	140.6474151611328	182602000
2022-05-13	144.58999633789062	148.10000610351562	143.11000061035156	147.11000061035156	145.1363983154297	113990900
2022-05-16	145.5500030517578	147.52000427246094	144.17999267578125	145.5399932861328	143.58746337890625	86643800
2022-05-17	148.86000061035156	149.77000427246094	146.67999267578125	149.24000549316406	147.23782348632812	78336300
2022-05-18	146.85000610351562	147.36000061035156	139.89999389648438	140.82000732421875	138.93080139160156	109742900
2022-05-19	139.8800048828125	141.66000366210938	136.60000610351562	137.35000610351562	135.5073699951172	136095600
2022-05-20	139.08999633789062	140.6999969482422	132.61000061035156	137.58999633789062	135.7440948486328	137426100
2022-05-23	137.7899932861328	143.25999450683594	137.64999389648438	143.11000061035156	141.1900634765625	117726300
2022-05-24	140.80999755859375	141.97000122070312	137.3300018310547	140.36000061035156	138.47695922851562	104132700
2022-05-25	138.42999267578125	141.7899932861328	138.33999633789062	140.52000427246094	138.6348114013672	92482700
2022-05-26	137.38999938964844	144.33999633789062	137.13999938964844	143.77999877929688	141.85105895996094	90601500
2022-05-27	145.38999938964844	149.67999267578125	145.25999450683594	149.63999938964844	147.63246154785156	90978500
2022-05-31	149.07000732421875	150.66000366210938	146.83999633789062	148.83999633789062	146.84320068359375	103718400
2022-06-01	149.89999389648438	151.74000549316406	147.67999267578125	148.7100067138672	146.71493530273438	74286600
2022-06-02	147.8300018310547	151.27000427246094	146.86000061035156	151.2100067138672	149.18141174316406	72348100
2022-06-03	146.89999389648438	147.97000122070312	144.4600067138672	145.3800048828125	143.42962646484375	88570300
2022-06-06	147.02999877929688	148.57000732421875	144.89999389648438	146.13999938964844	144.17941284179688	71598400
2022-06-07	144.35000610351562	149.0	144.10000610351562	148.7100067138672	146.71493530273438	67808200
2022-06-08	148.5800018310547	149.8699951171875	147.4600067138672	147.9600067138672	145.97499084472656	53950200
2022-06-09	147.0800018310547	147.9499969482422	142.52999877929688	142.63999938964844	140.72637939453125	69473000
2022-06-10	140.27999877929688	140.75999450683594	137.05999755859375	137.1300048828125	135.29031372070312	91437900
2022-06-13	132.8699951171875	135.1999969482422	131.44000244140625	131.8800048828125	130.11074829101562	122207100
2022-06-14	133.1300048828125	133.88999938964844	131.47999572753906	132.75999450683594	130.9789276123047	84784300
2022-06-15	134.2899932861328	137.33999633789062	132.16000366210938	135.42999267578125	133.61309814453125	91533000
2022-06-16	132.0800018310547	132.38999938964844	129.0399932861328	130.05999755859375	128.3151397705078	108123900
2022-06-17	130.07000732421875	133.0800018310547	129.80999755859375	131.55999755859375	129.79501342773438	134520300
2022-06-21	133.4199981689453	137.05999755859375	133.32000732421875	135.8699951171875	134.0471954345703	81000500
2022-06-22	134.7899932861328	137.75999450683594	133.91000366210938	135.35000610351562	133.53419494628906	73409200
2022-06-23	136.82000732421875	138.58999633789062	135.6300048828125	138.27000427246094	136.41500854492188	72433800
2022-06-24	139.89999389648438	141.91000366210938	139.77000427246094	141.66000366210938	139.75950622558594	89116800
2022-06-27	142.6999969482422	143.49000549316406	140.97000122070312	141.66000366210938	139.75950622558594	70207900
2022-06-28	142.1300048828125	143.4199981689453	137.32000732421875	137.44000244140625	135.5961456298828	67083400
2022-06-29	137.4600067138672	140.6699981689453	136.6699981689453	139.22999572753906	137.36212158203125	66242400
2022-06-30	137.25	138.3699951171875	133.77000427246094	136.72000122070312	134.8857879638672	98964500
2022-07-01	136.0399932861328	139.0399932861328	135.66000366210938	138.92999267578125	137.06613159179688	71051600
2022-07-05	137.77000427246094	141.61000061035156	136.92999267578125	141.55999755859375	139.66085815429688	73353800
